Trade_ID,User,Pair,Amount
TR_2494,0x0014B6DF,DVF:USD,449.6764184
TR_2495,0x00107822,DVF:ETH,-471.9449461
TR_2496,0x001753BB,SUSHI:USD,-408.6492183
TR_2497,0x0017352B,BTC:USD,0.2770150058
TR_2498,0x001AC24F,DOGE:USD,897.7212171
TR_2499,0x0019A6D9,ETH:USD,0.7370569671
TR_2500,0x0018AB23,DVF:ETH,418.0886305
TR_2501,0x0011D5A5,ETH:USD,3.422328518
TR_2502,0x001341FC,SUSHI:USD,-242.9275452
TR_2503,0x001611F0,ETH:USD,-0.728761113
TR_2504,0x0016F2F3,DVF:USD,193.3891017
TR_2505,0x0019B229,SUSHI:USD,196.3939471
TR_2506,0x001AC24F,ETH:BTC,1.249782191
TR_2507,0x001A08A3,SUSHI:USD,-226.1794921
TR_2508,0x001041FE,DVF:USD,407.2775574
TR_2509,0x001CE5F0,DVF:USD,-710.2542474
TR_2510,0x000F8D81,DVF:ETH,-1799.090974
TR_2511,0x0019346F,ETH:BTC,-1.172764883
TR_2512,0x0012D49E,DVF:ETH,782.0870458
TR_2513,0x00107822,ETH:USD,0.6339174759
TR_2514,0x0015164C,ETH:BTC,1.912129838
TR_2515,0x00167C9F,DVF:ETH,467.9465227
TR_2516,0x001218EF,ETH:USD,-0.2843958034
TR_2517,0x0016FC7F,ETH:BTC,-1.138585442
TR_2518,0x00103F60,DVF:USD,825.8355726
TR_2519,0x0018A043,DVF:USD,801.0623035
TR_2520,0x0016148B,BTC:USD,0.07078203613
TR_2521,0x0010A7CF,DVF:ETH,1663.053512
TR_2522,0x00164D86,SUSHI:USD,756.193267
TR_2523,0x0010B6B7,DVF:USD,878.982709
TR_2524,0x00132C7B,SUSHI:USD,195.0403524
TR_2525,0x001218EF,BTC:USD,0.02501320985
TR_2526,0x001B9340,ETH:USD,2.71906686
TR_2527,0x00126773,DVF:USD,414.5680229
TR_2528,0x001DFA7F,DVF:ETH,-1884.726603
TR_2529,0x001B2B5F,ETH:USD,-0.7892765225
TR_2530,0x0015A971,BTC:USD,-0.09958272479
TR_2531,0x001D3C28,SUSHI:USD,364.1557178
TR_2532,0x001904F7,DVF:ETH,-563.7388591
TR_2533,0x001B3A9F,DVF:ETH,795.0640311
TR_2534,0x001C7942,ETH:BTC,0.382589416
TR_2535,0x0018290A,ETH:USD,-0.2768522543
TR_2536,0x001DB24F,DVF:USD,435.6563359
TR_2537,0x0017EA29,BTC:USD,0.07441192441
TR_2538,0x0012CA44,DVF:USD,412.7284103
TR_2539,0x001099BB,DVF:ETH,712.6764155
TR_2540,0x00143548,DOGE:USD,-818.7861744
TR_2541,0x000F7F63,DVF:USD,171.7570245
TR_2542,0x00104427,DVF:USD,447.6966636
TR_2543,0x000FEA18,DVF:USD,480.6464721
TR_2544,0x00184667,DVF:USD,554.5689919
TR_2545,0x0016DF42,ETH:BTC,1.203169358
TR_2546,0x001B41E0,SUSHI:USD,819.3204749
TR_2547,0x0010412A,BTC:USD,0.09918859511
TR_2548,0x00110910,DOGE:USD,-1277.925142
TR_2549,0x0010B6B7,ETH:USD,-1.047298007
TR_2550,0x0017EA29,DVF:USD,536.3550063
TR_2551,0x0015011E,DOGE:USD,1603.847309
TR_2552,0x00126773,DVF:ETH,-492.4664281
TR_2553,0x001208E2,BTC:USD,-0.06533032089
TR_2554,0x0014A867,DVF:USD,-429.9895416
TR_2555,0x0016ECB1,DVF:USD,178.7568021
TR_2556,0x00169622,DVF:USD,428.1233635
TR_2557,0x0018D332,DVF:USD,-497.9106226
TR_2558,0x00159BAC,ETH:USD,-0.7412449757
TR_2559,0x00109FE8,DVF:USD,505.9749287
TR_2560,0x001079E8,SUSHI:USD,-297.0614153
TR_2561,0x00171C94,DOGE:USD,771.620527
TR_2562,0x001428CB,BTC:USD,-0.1020599402
TR_2563,0x00137A7E,DVF:USD,-216.7105142
TR_2564,0x0017C657,DVF:USD,-495.8027356
TR_2565,0x0011BE5C,BTC:USD,-0.06585875276
TR_2566,0x001208E2,DVF:USD,518.037547
TR_2567,0x001D9BD8,DVF:USD,557.3990097
TR_2568,0x00182882,BTC:USD,-0.0786015069
TR_2569,0x0019B1A3,ETH:BTC,1.273083789
TR_2570,0x00186C4F,ETH:BTC,0.9671010716
TR_2571,0x001DFA7F,DVF:USD,1896.663687
TR_2572,0x0010813F,ETH:USD,1.270817013
TR_2573,0x001277FA,DOGE:USD,771.3506816
TR_2574,0x00154694,DVF:USD,-2200.534387
TR_2575,0x001A5B3E,ETH:USD,-0.8748224479
TR_2576,0x001993AC,DVF:USD,-919.3044432
TR_2577,0x001516B7,DVF:USD,-505.8725646
TR_2578,0x001216B7,ETH:BTC,4.358031753
TR_2579,0x001B6664,ETH:USD,-0.2989956444
TR_2580,0x000F4C69,DVF:USD,800.1979046
TR_2581,0x00190C37,DOGE:USD,-3058.14615
TR_2582,0x00179902,DVF:USD,560.0569079
TR_2583,0x001025A2,DOGE:USD,-835.3711304
TR_2584,0x001B2B5F,BTC:USD,-0.06117613592
TR_2585,0x000F83E6,DVF:ETH,-559.7989512
TR_2586,0x00184667,SUSHI:USD,229.1739348
TR_2587,0x001081E9,DVF:ETH,476.1429409
TR_2588,0x0012D60D,ETH:USD,2.621506349
TR_2589,0x00136737,DVF:ETH,508.3936995
TR_2590,0x001C3B7C,SUSHI:USD,224.9095328
TR_2591,0x00197B7B,ETH:USD,-0.6966773573
TR_2592,0x00199142,DOGE:USD,834.830246
TR_2593,0x0019AD6E,SUSHI:USD,-227.3511528
TR_2594,0x001881DA,DOGE:USD,858.2754131
TR_2595,0x001E1B2B,DVF:USD,2240.879929
TR_2596,0x00140193,DOGE:USD,931.189608
TR_2597,0x0019804A,DVF:ETH,543.8374231
TR_2598,0x001B5BF0,ETH:USD,-1.054062649
TR_2599,0x00171EA1,BTC:USD,-0.1360263758
TR_2600,0x0012F03D,DVF:USD,747.5362955
TR_2601,0x00165714,DVF:USD,538.974509
TR_2602,0x001205A7,ETH:USD,1.026786624
TR_2603,0x001C356E,ETH:USD,0.3045648498
TR_2604,0x0016EEBA,ETH:BTC,-1.052826803
TR_2605,0x001CB77E,DVF:USD,466.6972369
TR_2606,0x0012D49E,DVF:USD,-669.248907
TR_2607,0x001E1BD4,DVF:ETH,-504.180756
TR_2608,0x00103AA0,DOGE:USD,-1633.758088
TR_2609,0x0017DA61,DVF:ETH,-186.620256
TR_2610,0x001CB95B,DVF:USD,433.2620674
TR_2611,0x00103E30,BTC:USD,-0.07143296267
TR_2612,0x000F4C69,SUSHI:USD,-301.6863785
TR_2613,0x001CE75A,DVF:ETH,-223.9705873
TR_2614,0x00121471,ETH:USD,-0.6538889199
TR_2615,0x001E4EA9,ETH:BTC,-1.238391915
TR_2616,0x001A618E,DVF:ETH,569.165658
TR_2617,0x0018336F,DVF:ETH,2263.722625
TR_2618,0x0016EEBA,ETH:BTC,0.9581543686
TR_2619,0x00116DB4,DVF:USD,-688.8855965
TR_2620,0x001D0CFA,DVF:ETH,-527.7377917
TR_2621,0x001575D8,DVF:USD,700.3562916
TR_2622,0x0013DD6F,ETH:USD,0.7114687567
TR_2623,0x001B6A4C,DOGE:USD,794.8437499
TR_2624,0x001B7F89,DVF:USD,2111.405523
TR_2625,0x001614A7,DVF:USD,420.4442022
TR_2626,0x001862A8,DOGE:USD,-841.3325037
TR_2627,0x0010A4ED,DVF:USD,-528.1701942
TR_2628,0x001B4199,ETH:BTC,1.040179532
TR_2629,0x0018AF39,DVF:USD,1901.835912
TR_2630,0x00169622,BTC:USD,0.07178035585
TR_2631,0x0019FBB9,BTC:USD,0.03338565945
TR_2632,0x0013A97D,BTC:USD,0.1169245584
TR_2633,0x001E7183,BTC:USD,0.1325409621
TR_2634,0x00189568,ETH:BTC,1.032885185
TR_2635,0x00171540,DVF:USD,533.8506931
TR_2636,0x000FEA18,DOGE:USD,831.9261542
TR_2637,0x00122280,ETH:BTC,1.249131888
TR_2638,0x001A2052,DVF:ETH,-435.6324357
TR_2639,0x0010A4ED,DVF:USD,-493.5706763
TR_2640,0x001B91E4,ETH:USD,-0.8675313218
TR_2641,0x0011D5A5,ETH:USD,3.296443672
TR_2642,0x001428CB,SUSHI:USD,311.8859808
TR_2643,0x00184CF5,ETH:USD,1.333252587
TR_2644,0x0013A2AF,DVF:USD,576.8594616
TR_2645,0x001DC72B,ETH:BTC,-1.114672229
TR_2646,0x00146643,DVF:USD,499.523444
TR_2647,0x001636D8,DVF:USD,-526.2575608
TR_2648,0x001881DA,DOGE:USD,-863.2901564
TR_2649,0x001DB24F,ETH:BTC,-1.105520041
TR_2650,0x0014739A,ETH:BTC,4.137744379
TR_2651,0x001937B4,BTC:USD,0.1356196226
TR_2652,0x001C10FB,DOGE:USD,-900.2143279
TR_2653,0x001CCF65,DOGE:USD,-3759.445388
TR_2654,0x001B7F74,ETH:BTC,1.243802769
TR_2655,0x00158C33,BTC:USD,-0.06724427592
TR_2656,0x00116DB4,DOGE:USD,1498.29622
TR_2657,0x001C9C29,DVF:ETH,2165.646314
TR_2658,0x00103755,DVF:USD,-503.5198938
TR_2659,0x001C3829,BTC:USD,-0.1070826058
TR_2660,0x0015A2E4,DOGE:USD,-731.3093503
TR_2661,0x00195C7C,ETH:BTC,1.673367911
TR_2662,0x001B69C3,DVF:USD,437.2543539
TR_2663,0x00169B31,ETH:USD,3.477284822
TR_2664,0x001DA9B6,DVF:USD,-529.6848383
TR_2665,0x00103755,ETH:USD,0.775539766
TR_2666,0x00177BA2,BTC:USD,-0.072619275
TR_2667,0x001E7183,SUSHI:USD,-403.3265416
TR_2668,0x001BF350,BTC:USD,0.06606772992
TR_2669,0x001A5B3E,SUSHI:USD,217.7417994
TR_2670,0x0018A043,ETH:USD,1.424434134
TR_2671,0x0018BD12,DOGE:USD,960.7187305
TR_2672,0x00153045,ETH:USD,0.7758704195
TR_2673,0x00159955,ETH:BTC,-1.969046923
TR_2674,0x001614A7,DVF:ETH,-551.073991
TR_2675,0x0018ACF9,ETH:USD,-1.296096322
TR_2676,0x0010A4ED,ETH:USD,0.7792591831
TR_2677,0x001791D8,DVF:USD,502.4617836
TR_2678,0x0018C91B,ETH:USD,3.356498942
TR_2679,0x001AC24F,ETH:BTC,1.148696289
TR_2680,0x001A765D,BTC:USD,-0.0280745856
TR_2681,0x00162D01,SUSHI:USD,-74.30461053
TR_2682,0x000FA6DB,ETH:USD,2.595255192
TR_2683,0x000F4F60,DOGE:USD,994.6372146
TR_2684,0x001870D3,ETH:USD,-3.562009925
TR_2685,0x00121471,DVF:ETH,-564.6889292
TR_2686,0x001487C1,DOGE:USD,-303.5040268
TR_2687,0x001B4658,SUSHI:USD,264.7593993
TR_2688,0x0014739A,BTC:USD,0.3133992745
TR_2689,0x00122EA3,DVF:USD,183.667653
TR_2690,0x00102CA8,DVF:USD,470.2478591
TR_2691,0x001E61D6,DVF:USD,834.3991667
TR_2692,0x001B41E0,DOGE:USD,-3950.556688
TR_2693,0x0010372A,DVF:ETH,-563.2566097
TR_2694,0x001186B7,DOGE:USD,1377.384767
TR_2695,0x00164D86,ETH:USD,2.632606473
TR_2696,0x0014A87B,ETH:BTC,-1.224012009
TR_2697,0x000F5AE8,DVF:USD,191.7211336
TR_2698,0x001A4BAD,DVF:USD,-521.8367876
TR_2699,0x001E7183,BTC:USD,-0.1112749829
TR_2700,0x001211B0,DOGE:USD,-3166.871102
TR_2701,0x001AFF50,ETH:BTC,-0.4030705343
TR_2702,0x001BE2B7,ETH:BTC,-1.185712007
TR_2703,0x001B17E4,ETH:USD,-2.610801941
TR_2704,0x0016D7F3,DVF:USD,525.025793
TR_2705,0x00195C7C,ETH:USD,1.209012721
TR_2706,0x0019AD6E,DOGE:USD,-836.5935477
TR_2707,0x00183DA0,DVF:USD,771.010519
TR_2708,0x001E55C1,ETH:BTC,4.709953897
TR_2709,0x001B8D83,BTC:USD,-0.0786391417
TR_2710,0x0010B0C4,DVF:USD,-2084.342803
TR_2711,0x0013446F,DVF:USD,491.5103148
TR_2712,0x000F83E6,DVF:USD,537.8332516
TR_2713,0x001E59AB,SUSHI:USD,245.7966667
TR_2714,0x001C356E,DVF:USD,-195.4706232
TR_2715,0x00162D01,ETH:BTC,0.5054852748
TR_2716,0x0019D736,ETH:BTC,-4.540096476
TR_2717,0x00162265,ETH:BTC,4.050436138
TR_2718,0x001B5BF0,BTC:USD,-0.1215646507
TR_2719,0x001A3BD3,ETH:USD,-0.8852178988
TR_2720,0x001DF9CC,DVF:USD,484.7876971
TR_2721,0x0012FCB2,BTC:USD,-0.1019307453
TR_2722,0x001E3418,DVF:USD,-483.4093425
TR_2723,0x0015A2E4,BTC:USD,-0.07138149794
TR_2724,0x001C5300,ETH:USD,1.184596676
TR_2725,0x0018BD12,DVF:USD,407.2119536
TR_2726,0x001B15D1,DVF:USD,-163.5753109
TR_2727,0x001DF9CC,DVF:USD,-473.0407711
TR_2728,0x001614A7,DVF:USD,512.3974562
TR_2729,0x0019FBE2,DVF:USD,-557.8438359
TR_2730,0x001CD82F,DVF:USD,500.4183276
TR_2731,0x00137A7E,ETH:USD,0.2936409756
TR_2732,0x0018C2E7,ETH:USD,-1.04194793
TR_2733,0x001B17E4,DVF:USD,1655.576324
TR_2734,0x001CB77E,SUSHI:USD,253.6821489
TR_2735,0x00111624,ETH:USD,2.767357572
TR_2736,0x00109656,ETH:BTC,-0.475809084
TR_2737,0x00105702,DVF:ETH,488.2799504
TR_2738,0x00176CCC,SUSHI:USD,248.332141
TR_2739,0x00169622,DVF:ETH,-497.2955457
TR_2740,0x001AFF50,DVF:USD,-221.789871
TR_2741,0x001BC712,DVF:USD,416.9476137
TR_2742,0x001636D8,DOGE:USD,870.6647363
TR_2743,0x001B6A4C,DVF:USD,-517.2604057
TR_2744,0x00151B0F,DVF:USD,772.9677175
TR_2745,0x0010A198,ETH:BTC,-1.689804831
TR_2746,0x001B6664,DVF:USD,210.7913432
TR_2747,0x001E1BD4,SUSHI:USD,-215.8887314
TR_2748,0x00192E80,ETH:USD,-0.6792008025
TR_2749,0x001DD8B3,DVF:USD,-470.8276544
TR_2750,0x0013FEA5,ETH:USD,-0.877267308
TR_2751,0x00179902,DVF:ETH,497.4280416
TR_2752,0x001BF1E4,DVF:USD,208.402117
TR_2753,0x00175145,SUSHI:USD,-216.9172382
TR_2754,0x0016BDD7,SUSHI:USD,205.3347549
TR_2755,0x001C99AE,DVF:USD,-1692.305239
TR_2756,0x00120B52,DVF:ETH,-555.4082593
TR_2757,0x0013E90D,DVF:USD,510.9811111
TR_2758,0x00176CCC,ETH:USD,0.6742386569
TR_2759,0x001918E8,DVF:USD,1935.355333
TR_2760,0x0019A624,DVF:ETH,1979.273404
TR_2761,0x001B34E2,ETH:USD,0.7379645571
TR_2762,0x0011ED4F,DVF:USD,908.8707009
TR_2763,0x0013B595,DVF:ETH,-665.7957285
TR_2764,0x00150A84,DVF:USD,-2033.333979
TR_2765,0x0014DA54,ETH:USD,-1.424849994
TR_2766,0x0015E616,ETH:BTC,5.00649931
TR_2767,0x001140E3,BTC:USD,0.08012905071
TR_2768,0x001019E1,DOGE:USD,-409.0184344
TR_2769,0x001705C9,DVF:USD,-477.805297
TR_2770,0x00104427,DVF:USD,557.5282234
TR_2771,0x0016BDD7,DVF:ETH,-536.7103457
TR_2772,0x001DBA54,ETH:USD,-0.8159646273
TR_2773,0x0010A198,DVF:USD,857.4971411
TR_2774,0x001AF2A9,DVF:USD,211.7541139
TR_2775,0x001D1C7F,ETH:BTC,2.099186398
TR_2776,0x001A97E6,ETH:USD,0.7558612568
TR_2777,0x000F7161,SUSHI:USD,99.03004525
TR_2778,0x00175145,BTC:USD,0.06160411187
TR_2779,0x001B8D83,DVF:USD,-566.6729873
TR_2780,0x001E61D6,DVF:USD,-789.1728048
TR_2781,0x0015C114,ETH:BTC,-5.099339931
TR_2782,0x001BB9A4,ETH:USD,-0.8904910261
TR_2783,0x0011B6F2,SUSHI:USD,-256.4294241
TR_2784,0x00158C33,DVF:USD,-464.4188328
TR_2785,0x00161222,DOGE:USD,1266.884872
TR_2786,0x001BF496,SUSHI:USD,234.0983793
TR_2787,0x0013A2AF,DVF:USD,-525.505772
TR_2788,0x00126EE0,BTC:USD,-0.345846913
TR_2789,0x001D2D5D,SUSHI:USD,-185.8549718
TR_2790,0x0019A7CA,BTC:USD,0.02540845273
TR_2791,0x0015FECC,DVF:ETH,-924.8769344
TR_2792,0x00193D0B,DOGE:USD,-301.4732876
TR_2793,0x00103F60,BTC:USD,-0.1252919284
TR_2794,0x0015D50A,ETH:USD,0.7327396179
TR_2795,0x001222BE,DVF:ETH,163.9066009
TR_2796,0x0017C218,ETH:BTC,2.032851646
TR_2797,0x000F64CE,DOGE:USD,757.7394745
TR_2798,0x001D1FCF,BTC:USD,0.272198264
TR_2799,0x0014B8E4,DVF:USD,-653.5594895
TR_2800,0x0015D50A,DOGE:USD,982.3240357
TR_2801,0x001C2B1F,DOGE:USD,-845.5581784
TR_2802,0x001222BE,DVF:USD,-189.3865771
TR_2803,0x00140551,DVF:USD,-440.0600714
TR_2804,0x00126773,ETH:BTC,-1.221526676
TR_2805,0x000FB188,ETH:USD,0.7815434741
TR_2806,0x001B061A,BTC:USD,-0.3057428537
TR_2807,0x001CB269,DOGE:USD,813.8248879
TR_2808,0x00184CF5,ETH:USD,1.34037375
TR_2809,0x001E3418,DOGE:USD,1027.425638
TR_2810,0x001BB570,DVF:ETH,-1794.359992
TR_2811,0x001208E2,DOGE:USD,-909.2154624
TR_2812,0x00153408,DOGE:USD,-881.6338096
TR_2813,0x0015B985,DVF:ETH,204.0184944
TR_2814,0x00139196,SUSHI:USD,190.7534283
TR_2815,0x001C9A21,DOGE:USD,814.6015812
TR_2816,0x000F636B,DVF:USD,-486.8347666
TR_2817,0x001A967A,ETH:USD,1.164744965
TR_2818,0x0015D50A,DVF:USD,445.236524
TR_2819,0x001AFF50,ETH:BTC,0.438975182
TR_2820,0x00176CCC,ETH:USD,0.6402301343
TR_2821,0x001268D8,SUSHI:USD,256.2747775
TR_2822,0x00182882,DVF:USD,-467.1173449
TR_2823,0x001208F9,BTC:USD,0.03079718019
TR_2824,0x001259B2,DVF:USD,419.0861803
TR_2825,0x001C9C29,BTC:USD,-0.2704582078
TR_2826,0x001C1772,DVF:ETH,549.1027335
TR_2827,0x00178F3F,BTC:USD,0.08385165416
TR_2828,0x00101DD2,DVF:USD,-412.9803814
TR_2829,0x00164FDA,DVF:USD,-197.8797958
TR_2830,0x0019895F,DOGE:USD,-890.3692151
TR_2831,0x001614CA,BTC:USD,0.07411871112
TR_2832,0x001B5B5C,DOGE:USD,372.3377217
TR_2833,0x000FB188,DVF:ETH,-543.9316006
TR_2834,0x00140551,DVF:USD,-547.0858046
TR_2835,0x0014BC1B,ETH:USD,-0.6955740879
TR_2836,0x001DA782,SUSHI:USD,105.484117
TR_2837,0x0018C29C,DVF:USD,1848.868116
TR_2838,0x001C5E69,DOGE:USD,888.6733969
TR_2839,0x001DC72B,DVF:USD,-492.5085885
TR_2840,0x001B4658,ETH:USD,-0.7802489546
TR_2841,0x00171EA1,ETH:USD,-1.076011452
TR_2842,0x0019A6D9,DVF:USD,431.0416429
TR_2843,0x0013412B,BTC:USD,0.02815625396
TR_2844,0x00146487,DVF:USD,508.4872072
TR_2845,0x00195C7C,DVF:ETH,712.6495881
TR_2846,0x00139FB3,DVF:ETH,2049.353588
TR_2847,0x0010609D,BTC:USD,-0.08233946845
TR_2848,0x0015CFED,DOGE:USD,-884.0397385
TR_2849,0x001B3E3F,ETH:USD,-1.291491369
TR_2850,0x001998A5,ETH:USD,0.6740635099
TR_2851,0x001913B0,DVF:USD,551.8196828
TR_2852,0x001DB0A8,DVF:ETH,-456.6586294
TR_2853,0x001B9340,DOGE:USD,-3283.00585
TR_2854,0x001B1557,DVF:ETH,1985.726444
TR_2855,0x001BB570,DVF:USD,2260.971118
TR_2856,0x00162101,ETH:BTC,1.26742457
TR_2857,0x00111139,SUSHI:USD,-264.8024248
TR_2858,0x001DA6A1,DOGE:USD,391.3735424
TR_2859,0x001A4BAD,SUSHI:USD,188.941431
TR_2860,0x0010412A,BTC:USD,0.1368743256
TR_2861,0x001C23E8,ETH:BTC,-1.14689849
TR_2862,0x001A0DDA,DVF:ETH,203.8330347
TR_2863,0x00177DC0,DVF:ETH,-510.4292788
TR_2864,0x001C5300,DVF:USD,814.6222494
TR_2865,0x00193D0B,ETH:USD,0.2982788139
TR_2866,0x001998A5,DOGE:USD,-968.5011848
TR_2867,0x0014A87B,DVF:USD,534.3425529
TR_2868,0x001D07D8,SUSHI:USD,-407.9455175
TR_2869,0x00103AA0,ETH:USD,-1.236040221
TR_2870,0x00114106,DVF:USD,513.303745
TR_2871,0x00135C22,DVF:USD,-479.8787004
TR_2872,0x001D8611,BTC:USD,-0.08565441985
TR_2873,0x001CDCE4,ETH:USD,0.7454725946
TR_2874,0x00140848,DOGE:USD,3012.638077
TR_2875,0x0015164C,DVF:ETH,684.0211394
TR_2876,0x001891C5,SUSHI:USD,1056.466882
TR_2877,0x0017924E,DOGE:USD,-1654.671239
TR_2878,0x0017C657,DVF:USD,524.5824345
TR_2879,0x00195944,DVF:USD,-833.5597814
TR_2880,0x00121CDA,SUSHI:USD,411.6228948
TR_2881,0x00104D0F,BTC:USD,0.07998259716
TR_2882,0x0015323B,ETH:USD,3.089656831
TR_2883,0x001998A5,DVF:USD,-569.518454
TR_2884,0x0019895F,DOGE:USD,815.6734759
TR_2885,0x0019B798,SUSHI:USD,381.214853
TR_2886,0x000F71D7,DOGE:USD,-3773.592878
TR_2887,0x001344DB,SUSHI:USD,221.8931926
TR_2888,0x001CC68E,ETH:USD,-0.8429069748
TR_2889,0x001A7C1F,DOGE:USD,-3985.65887
TR_2890,0x0010A4ED,DVF:ETH,-461.3451645
TR_2891,0x001B4658,DVF:USD,-551.9461004
TR_2892,0x0018C29C,SUSHI:USD,853.7775859
TR_2893,0x001277FA,DVF:USD,512.5115818
TR_2894,0x00120E73,ETH:BTC,1.31439378
TR_2895,0x001B63FB,ETH:USD,-3.238144018
TR_2896,0x001881DA,DVF:USD,-414.0295195
TR_2897,0x00184486,ETH:USD,1.253899078
TR_2898,0x001B52AD,ETH:USD,-0.7891909095
TR_2899,0x001186B7,DVF:USD,-858.5709658
TR_2900,0x001C10FB,DVF:USD,480.1788562
TR_2901,0x0012F03D,DOGE:USD,1577.954225
TR_2902,0x00178CEB,DVF:USD,-459.4626268
TR_2903,0x001575D8,BTC:USD,0.1352775846
TR_2904,0x0017AA75,BTC:USD,-0.07082909463
TR_2905,0x0014D26F,SUSHI:USD,-221.2450864
TR_2906,0x00178F8E,DVF:USD,494.6547009
TR_2907,0x0013DCF2,DVF:USD,513.9198819
TR_2908,0x0011DFD5,ETH:USD,0.6939482394
TR_2909,0x001403CD,ETH:USD,-0.8353932992
TR_2910,0x0016BDD7,DVF:USD,-493.9374745
TR_2911,0x00143548,ETH:USD,0.8818383314
TR_2912,0x0016D7F3,DVF:ETH,523.4206816
TR_2913,0x001B41E0,ETH:USD,2.590629675
TR_2914,0x0018ACF9,DVF:USD,886.3988459
TR_2915,0x000FB03C,DVF:USD,417.7210008
TR_2916,0x001E4BB8,SUSHI:USD,-235.636236
TR_2917,0x00188F99,ETH:BTC,-2.065882121
TR_2918,0x00175F70,BTC:USD,-0.08692588868
TR_2919,0x00151B0F,BTC:USD,0.1341794041
TR_2920,0x0013FEA5,ETH:USD,0.6767032856
TR_2921,0x0015AE4A,DVF:ETH,2311.27062
TR_2922,0x0017E193,DVF:USD,-1749.394379
TR_2923,0x0019492F,DVF:ETH,1944.113537
TR_2924,0x00149C7B,SUSHI:USD,-96.48837259
TR_2925,0x00105A99,DOGE:USD,856.8151963
TR_2926,0x001420D2,ETH:USD,-0.8769706945
TR_2927,0x00194C9E,DVF:ETH,446.6682722
TR_2928,0x0019492F,DOGE:USD,-3189.307846
TR_2929,0x0017924E,ETH:USD,1.378549052
TR_2930,0x0019D736,DVF:USD,2274.989901
TR_2931,0x00108841,ETH:USD,-0.8594258791
TR_2932,0x00137A7E,DVF:ETH,226.1078915
TR_2933,0x0016344C,DVF:ETH,-2061.058154
TR_2934,0x00103755,DVF:USD,547.3385397
TR_2935,0x00119DE2,DVF:USD,-881.2248225
TR_2936,0x00130C6A,SUSHI:USD,210.1222351
TR_2937,0x001025A2,SUSHI:USD,229.8660278
TR_2938,0x001268D8,BTC:USD,0.07373635003
TR_2939,0x001611C8,DVF:ETH,498.6985506
TR_2940,0x00193D0B,DVF:USD,219.8839243
TR_2941,0x001833CF,ETH:USD,1.122874755
TR_2942,0x001B8903,ETH:BTC,-1.334437697
TR_2943,0x0014739A,ETH:BTC,5.280313909
TR_2944,0x0014D575,ETH:USD,0.341280697
TR_2945,0x0010AA5E,ETH:BTC,-1.690461151
TR_2946,0x00108A25,ETH:BTC,-1.173516833
TR_2947,0x00177BA2,BTC:USD,0.06140625418
TR_2948,0x0017C9A4,DVF:USD,-775.5130658
TR_2949,0x0015E616,DOGE:USD,-3289.763328
TR_2950,0x0017DA61,DVF:ETH,171.2309771
TR_2951,0x00119619,DVF:USD,552.218078
TR_2952,0x001208F9,DVF:ETH,-183.9969374
TR_2953,0x001788AD,DVF:USD,536.4714382
TR_2954,0x0017BC6C,SUSHI:USD,371.9134495
TR_2955,0x001790E6,SUSHI:USD,-190.8590958
TR_2956,0x00195788,BTC:USD,-0.03014088108
TR_2957,0x001E55C1,DVF:USD,2193.98096
TR_2958,0x00194C9E,ETH:BTC,-1.108420497
TR_2959,0x0018ACF9,DVF:USD,852.4708239
TR_2960,0x0018DE4C,DVF:ETH,834.7946412
TR_2961,0x00164BB2,DOGE:USD,-877.8479749
TR_2962,0x001862A8,BTC:USD,0.06267740015
TR_2963,0x00165714,DVF:USD,433.0827783
TR_2964,0x0017B871,DVF:ETH,-475.2506099
TR_2965,0x0011E2DD,ETH:BTC,1.10553814
TR_2966,0x001BF577,DVF:USD,-525.2233583
TR_2967,0x0019492F,BTC:USD,0.2618639134
TR_2968,0x0013214E,DVF:ETH,-518.0921191
TR_2969,0x001D1683,DOGE:USD,-1614.775439
TR_2970,0x0016A2F8,DVF:USD,449.8912212
TR_2971,0x0019AD6E,DVF:USD,493.6656726
TR_2972,0x001DA782,BTC:USD,0.02966931194
TR_2973,0x00105A99,DVF:USD,556.8878315
TR_2974,0x0017C218,ETH:BTC,-1.675244451
TR_2975,0x001B6A4C,BTC:USD,-0.08573264149
TR_2976,0x000F7C5C,DOGE:USD,305.1849416
TR_2977,0x001611F0,BTC:USD,0.08428436531
TR_2978,0x0013132B,DVF:ETH,554.5391119
TR_2979,0x0015323B,ETH:USD,-2.552455101
TR_2980,0x001DF26F,ETH:USD,0.856980175
TR_2981,0x00182882,DVF:USD,540.9938023
TR_2982,0x0018189C,DVF:USD,-896.8297706
TR_2983,0x00183DA0,DOGE:USD,1223.05947
TR_2984,0x001A765D,DOGE:USD,319.1251208
TR_2985,0x00121FB2,ETH:BTC,-0.4989036134
TR_2986,0x001D65DD,DVF:USD,525.5930214
TR_2987,0x001AA960,DVF:USD,546.9917711
TR_2988,0x001B91E4,DOGE:USD,-768.2291552
TR_2989,0x001BF4F5,DVF:ETH,916.5916927
TR_2990,0x001564BE,DVF:USD,-442.9597712
TR_2991,0x001C3B7C,ETH:USD,0.835462018
TR_2992,0x00119ACE,DOGE:USD,967.0636262
TR_2993,0x0019B1A3,ETH:BTC,0.9510995989
TR_2994,0x001C9C29,ETH:USD,3.219795719
TR_2995,0x001AEFED,DVF:USD,-419.565098
TR_2996,0x000FC27E,DVF:ETH,-447.1073635
TR_2997,0x001A67DF,ETH:USD,1.301093114
